OCC_CODE,OCC_TITLE,TOT_EMP,YEAR,WAGE,PER_1K
51-4192,"Lay-out workers, metal and plastic",10970,2005,16.03,0.084224964
51-4192,"Lay-out workers, metal and plastic",9960,2006,16.15,0.07514251
51-4192,"Layout Workers, Metal and Plastic",9600,2011,19.17,0.074837025
51-4192,"Layout Workers, Metal and Plastic",8770,2010,19.15,0.069002329
51-4192,"Layout Workers, Metal and Plastic",12380,2012,20.22,0.095020423
51-4192,"Lay-out workers, metal and plastic",9190,2007,16.93,0.06840125
51-4192,"Lay-out workers, metal and plastic",8340,2008,16.79,0.061693053
51-4192,"Layout Workers, Metal and Plastic",8550,2017,22.26,0.059979333
51-4192,"Layout Workers, Metal and Plastic",8170,2018,23.03,0.056449465
51-4192,"Layout Workers, Metal and Plastic",13420,2013,20.69,0.101215109
51-4192,"Lay-out workers, metal and plastic",12540,2003,15.37,0.104333145
51-4192,"Lay-out workers, metal and plastic",11240,2004,15.65,0.0877252
51-4192,"Layout Workers, Metal and Plastic",13070,2014,21.65,0.096723007
51-4192,"Lay-out workers, metal and plastic",9020,2009,17.77,0.069040655
51-4192,"Layout Workers, Metal and Plastic",8150,2019,24.01,0.056311278
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",54760,2000,11.23,0.452480649
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",41580,2002,12.22,0.347601811
51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",40550,2005,12.86,0.311332933
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",34420,2012,14.29,0.264184408
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",35900,2014,14.52,0.265673752
51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",34310,2009,13.75,0.26261473
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",35570,2016,15.04,0.253347669
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",35640,2015,14.69,0.258454354
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",45940,2001,11.93,0.382985091
51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",41500,2006,13.21,0.313093794
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",30580,2010,13.93,0.240603331
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",31150,2011,14.25,0.242830555
51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",41370,2007,13.4,0.30791727
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",37200,2017,15.35,0.260962714
51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",38620,2004,12.96,0.301418791
51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",40300,2008,13.65,0.298109115
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",40070,2018,15.58,0.276858027
51-4193,"Plating and coating machine setters, operators, and tenders, metal and plastic",40800,2003,12.34,0.339457123
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",36120,2013,14.49,0.272420995
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",41810,2019,16.1,0.288880312
51-4194,"Tool Grinders, Filers, and Sharpeners",28360,2000,13.22,0.234338043
51-4194,"Tool grinders, filers, and sharpeners",18180,2005,15.05,0.139581572
51-4194,"Tool grinders, filers, and sharpeners",13740,2009,16,0.105168359
51-4194,"Tool grinders, filers, and sharpeners",17620,2006,14.73,0.132932835
51-4194,"Tool grinders, filers, and sharpeners",22320,2003,14.22,0.185703014
51-4194,"Tool Grinders, Filers, and Sharpeners",11540,2013,16.5,0.087035943
51-4194,"Tool Grinders, Filers, and Sharpeners",22700,2002,14.14,0.189768184
51-4194,"Tool Grinders, Filers, and Sharpeners",11950,2012,16.49,0.091720037
51-4194,"Tool Grinders, Filers, and Sharpeners",10860,2014,17.03,0.08036816
51-4194,"Tool Grinders, Filers, and Sharpeners",9550,2016,17.62,0.068019967
51-4194,"Tool Grinders, Filers, and Sharpeners",25410,2001,13.77,0.211833939
51-4194,"Tool Grinders, Filers, and Sharpeners",10220,2015,17.09,0.074113454
51-4194,"Tool Grinders, Filers, and Sharpeners",11930,2010,16.56,0.093865197
51-4194,"Tool grinders, filers, and sharpeners",17240,2007,14.9,0.12831747
51-4194,"Tool Grinders, Filers, and Sharpeners",7070,2018,18.34,0.04884917
51-4194,"Tool Grinders, Filers, and Sharpeners",11860,2011,16.62,0.092454908
51-4194,"Tool Grinders, Filers, and Sharpeners",8060,2017,17.5,0.056541921
51-4194,"Tool grinders, filers, and sharpeners",16410,2008,15.37,0.121388848
51-4194,"Tool grinders, filers, and sharpeners",19750,2004,14.52,0.154143478
51-4194,"Tool Grinders, Filers, and Sharpeners",6440,2019,18.91,0.044496274
51-4199,"Metal workers and plastic workers, all other",49650,2005,17.06,0.381200497
51-4199,"Metal workers and plastic workers, all other",35190,2009,15.46,0.269350404
51-4199,"Metal Workers and Plastic Workers, All Other",22270,2013,15.63,0.167962778
51-4199,"Metal Workers and Plastic Workers, All Other",22930,2016,16,0.163319146
51-4199,"Metal workers and plastic workers, all other",43690,2008,15.61,0.323185788
51-4199,"Metal workers and plastic workers, all other",53050,2004,16.15,0.414041089
51-4199,"Metal workers and plastic workers, all other",47760,2006,16.69,0.360321918
51-4199,"Metal Workers and Plastic Workers, All Other",20620,2012,14.93,0.158265035
51-4199,"Metal Workers and Plastic Workers, All Other",22100,2014,15.45,0.163548466
51-4199,"Metal Workers and Plastic Workers, All Other",22190,2015,15.86,0.160917568
51-4199,"Metal Workers and Plastic Workers, All Other",24150,2010,14.83,0.190012114
51-4199,"Metal Workers and Plastic Workers, All Other",22470,2017,17.22,0.157629897
51-4199,"Metal workers and plastic workers, all other",47100,2007,15.75,0.35056571
51-4199,"Metal Workers and Plastic Workers, All Other",21720,2011,15.16,0.169318769
51-4199,"Metal Workers and Plastic Workers, All Other",25470,2018,17.27,0.175981381
51-4199,"Metal Workers and Plastic Workers, All Other",24340,2019,16.75,0.168173805
51-5011,Bindery Workers,102020,2000,10.05,0.842988967
51-5011,Bindery workers,53870,2009,13.55,0.412330385
51-5011,Bindery workers,64330,2005,12.04,0.493909929
51-5011,Bindery workers,63700,2006,12.29,0.480580112
51-5011,Bindery workers,81840,2003,10.82,0.680911053
51-5011,Bindery Workers,88740,2002,10.51,0.741851484
51-5011,Bindery workers,73240,2004,11.31,0.57161865
51-5011,Bindery workers,60560,2008,13.17,0.44797737
51-5011,Bindery Workers,93240,2001,10.33,0.777308008
51-5011,Bindery workers,62990,2007,12.73,0.468835118
51-5012,Bookbinders,9080,2000,11.42,0.075027836
51-5012,Bookbinders,6430,2009,14.72,0.049216343
51-5012,Bookbinders,7170,2002,13.31,0.059939995
51-5012,Bookbinders,7500,2001,11.86,0.062524775
51-5012,Bookbinders,6230,2007,13.82,0.046369944
51-5012,Bookbinders,7660,2005,14.04,0.058811597
51-5012,Bookbinders,6550,2003,13.87,0.05449618
51-5012,Bookbinders,7120,2006,14.55,0.053716333
51-5012,Bookbinders,7160,2004,13.71,0.055881889
51-5012,Bookbinders,6150,2008,14.92,0.045493078
51-5021,Job Printers,50070,2000,13.61,0.413727285
51-5021,Job printers,39180,2009,16.56,0.299890561
51-5021,Job printers,50580,2005,15.35,0.388340808
51-5021,Job printers,56770,2004,15.41,0.443074696
51-5021,Job printers,42640,2008,16.21,0.315418677
51-5021,Job Printers,49080,2002,14.47,0.41030055
51-5021,Job printers,43320,2007,15.69,0.322431137
51-5021,Job Printers,55210,2001,14.05,0.460265714
51-5021,Job printers,54790,2003,14.83,0.455854308
51-5021,Job printers,46200,2006,15.58,0.348552609
51-5022,Prepress Technicians and Workers,104920,2000,14.57,0.866951602
51-5022,Prepress technicians and workers,53710,2009,17.21,0.411105717
51-5022,Prepress Technicians and Workers,89370,2002,14.98,0.747118178
51-5022,Prepress technicians and workers,82970,2003,15.22,0.690312684
51-5022,Prepress technicians and workers,70890,2006,16.01,0.534824555
51-5022,Prepress technicians and workers,72050,2005,15.79,0.553182191
51-5022,Prepress technicians and workers,61170,2008,16.84,0.452489692
51-5022,Prepress technicians and workers,76190,2004,15.3,0.594642613
51-5022,Prepress technicians and workers,65540,2007,16.34,0.48781479
51-5022,Prepress Technicians and Workers,96580,2001,14.8,0.805152375
51-5023,Printing Machine Operators,214880,2000,13.57,1.77554861
51-5023,Printing machine operators,174720,2009,15.85,1.337337385
51-5023,Printing machine operators,192520,2005,14.77,1.478121241
51-5023,Printing machine operators,199790,2007,15.14,1.487038707
51-5023,Printing Machine Operators,198710,2001,13.95,1.656573084
51-5023,Printing Machine Operators,189590,2002,13.95,1.584940532
51-5023,Printing machine operators,191610,2006,14.9,1.445587995
51-5023,Printing machine operators,189900,2003,14.11,1.579973228
51-5023,Printing machine operators,193510,2008,15.46,1.431441561
51-5023,Printing machine operators,184230,2004,14.38,1.437865974
51-5111,Prepress Technicians and Workers,33340,2016,18.72,0.237464472
51-5111,Prepress Technicians and Workers,29990,2018,19.43,0.207211685
51-5111,Prepress Technicians and Workers,43430,2011,17.82,0.338559582
51-5111,Prepress Technicians and Workers,38000,2013,18,0.28660016
51-5111,Prepress Technicians and Workers,36180,2014,17.89,0.26774586
51-5111,Prepress Technicians and Workers,41420,2012,17.91,0.317911626
51-5111,Prepress Technicians and Workers,35330,2015,18.4,0.256206295
51-5111,Prepress Technicians and Workers,31500,2017,19.19,0.220976492
51-5111,Prepress Technicians and Workers,48070,2010,17.44,0.378214588
51-5111,Prepress Technicians and Workers,30270,2019,19.48,0.209146306
51-5112,Printing Press Operators,169910,2016,17.08,1.210185616
51-5112,Printing Press Operators,173470,2018,17.41,1.198566557
51-5112,Printing Press Operators,179220,2011,16.49,1.397113707
51-5112,Printing Press Operators,171130,2017,17.19,1.200498635
51-5112,Printing Press Operators,191130,2010,16.19,1.503810156
51-5112,Printing Press Operators,166620,2013,16.79,1.256666282
51-5112,Printing Press Operators,173010,2012,16.68,1.327906577
51-5112,Printing Press Operators,168330,2015,16.94,1.22069645
51-5112,Printing Press Operators,166750,2014,16.87,1.234013877
51-5112,Printing Press Operators,173430,2019,17.74,1.198290182
51-5113,Print Binding and Finishing Workers,52730,2016,15.1,0.375569934
51-5113,Print Binding and Finishing Workers,45690,2018,15.81,0.315688626
51-5113,Print Binding and Finishing Workers,53980,2011,14.15,0.420802354
51-5113,Print Binding and Finishing Workers,52380,2015,14.55,0.379849582
51-5113,Print Binding and Finishing Workers,51430,2014,14.19,0.380601701
51-5113,Print Binding and Finishing Workers,48680,2017,15.4,0.341496369
51-5113,Print Binding and Finishing Workers,52000,2013,14.18,0.392189693
51-5113,Print Binding and Finishing Workers,52960,2012,14.3,0.406484783
51-5113,Print Binding and Finishing Workers,54230,2010,13.9,0.426681446
51-5113,Print Binding and Finishing Workers,45600,2019,15.89,0.315066784
51-6011,Laundry and dry-cleaning workers,211490,2009,9.28,1.618781385
51-6011,Laundry and dry-cleaning workers,221230,2008,9.14,1.63649329
51-6011,Laundry and Dry-Cleaning Workers,213350,2018,11.16,1.474111805
51-6011,Laundry and Dry-Cleaning Workers,201180,2011,9.46,1.568303402
51-6011,Laundry and Dry-Cleaning Workers,198750,2012,9.58,1.525469234
51-6011,Laundry and Dry-Cleaning Workers,204820,2010,9.4,1.611523027
51-6011,Laundry and Dry-Cleaning Workers,213840,2002,8.07,1.787666456
51-6011,Laundry and dry-cleaning workers,218610,2004,8.28,1.706192697
51-6011,Laundry and Dry-Cleaning Workers,207710,2016,10.34,1.479416481
51-6011,Laundry and dry-cleaning workers,218360,2005,8.38,1.67651441
51-6011,Laundry and Dry-Cleaning Workers,214520,2001,7.86,1.78837531
51-6011,Laundry and dry-cleaning workers,218060,2007,8.86,1.623022476
51-6011,Laundry and dry-cleaning workers,217580,2006,8.58,1.64151681
51-6011,Laundry and Dry-Cleaning Workers,216630,2000,7.59,1.790008821
51-6011,Laundry and Dry-Cleaning Workers,197650,2013,9.66,1.490697939
51-6011,Laundry and dry-cleaning workers,217820,2003,8.14,1.812268396
51-6011,Laundry and Dry-Cleaning Workers,201620,2015,10.01,1.462109062
51-6011,Laundry and Dry-Cleaning Workers,209350,2017,10.75,1.468616778
51-6011,Laundry and Dry-Cleaning Workers,199330,2014,9.77,1.475118358
51-6011,Laundry and Dry-Cleaning Workers,209330,2019,11.64,1.446336181
51-6021,"Pressers, textile, garment, and related materials",60440,2009,9.31,0.462618312
51-6021,"Pressers, Textile, Garment, and Related Materials",38320,2018,11.23,0.264766648
51-6021,"Pressers, Textile, Garment, and Related Materials",56600,2010,9.33,0.445328597
51-6021,"Pressers, textile, garment, and related materials",78620,2005,8.45,0.603625036
51-6021,"Pressers, Textile, Garment, and Related Materials",42830,2017,10.79,0.300457877
51-6021,"Pressers, Textile, Garment, and Related Materials",50150,2014,9.69,0.371129211
51-6021,"Pressers, textile, garment, and related materials",67500,2008,9.15,0.499314275
51-6021,"Pressers, Textile, Garment, and Related Materials",52790,2011,9.35,0.411525681
51-6021,"Pressers, Textile, Garment, and Related Materials",52850,2012,9.46,0.405640498
51-6021,"Pressers, Textile, Garment, and Related Materials",87130,2002,8.21,0.728392154
51-6021,"Pressers, Textile, Garment, and Related Materials",45150,2016,10.24,0.321581311
51-6021,"Pressers, textile, garment, and related materials",80520,2004,8.33,0.628437107
51-6021,"Pressers, Textile, Garment, and Related Materials",92730,2001,7.98,0.773056324
51-6021,"Pressers, textile, garment, and related materials",75150,2006,8.56,0.566963822
51-6021,"Pressers, Textile, Garment, and Related Materials",48340,2015,9.84,0.350552287
51-6021,"Pressers, textile, garment, and related materials",69260,2007,8.87,0.515502782
51-6021,"Pressers, Textile, Garment, and Related Materials",100190,2000,7.77,0.827867718
51-6021,"Pressers, textile, garment, and related materials",87500,2003,8.27,0.728002409
51-6021,"Pressers, Textile, Garment, and Related Materials",51520,2013,9.55,0.388569481
51-6021,"Pressers, Textile, Garment, and Related Materials",38070,2019,11.63,0.263039308
51-6031,Sewing machine operators,165680,2009,9.74,1.268143647
51-6031,Sewing Machine Operators,147030,2010,9.9,1.156831514
51-6031,Sewing Machine Operators,142070,2014,10.54,1.051372423
51-6031,Sewing Machine Operators,277800,2002,8.39,2.322361305
51-6031,Sewing machine operators,265200,2003,8.51,2.206471301
51-6031,Sewing Machine Operators,143370,2013,10.33,1.081312237
51-6031,Sewing Machine Operators,136450,2018,12.03,0.942782076
51-6031,Sewing machine operators,233130,2005,8.82,1.78991484
51-6031,Sewing Machine Operators,136530,2017,11.69,0.957775251
51-6031,Sewing machine operators,190440,2008,9.55,1.408732008
51-6031,Sewing Machine Operators,142380,2012,10.23,1.092811621
51-6031,Sewing Machine Operators,142860,2011,10.15,1.113668476
51-6031,Sewing Machine Operators,139500,2016,11.38,0.993590097
51-6031,Sewing Machine Operators,308380,2001,8.08,2.570852033
51-6031,Sewing Machine Operators,362010,2000,7.8,2.991280493
51-6031,Sewing machine operators,242500,2004,8.61,1.89264777
51-6031,Sewing machine operators,219080,2006,9.04,1.652833454
51-6031,Sewing machine operators,200340,2007,9.31,1.491132362
51-6031,Sewing Machine Operators,141520,2015,10.84,1.02627554
51-6031,Sewing Machine Operators,133410,2019,12.7,0.921777623
51-6041,Shoe and leather workers and repairers,7190,2009,11.16,0.055033515
51-6041,Shoe and Leather Workers and Repairers,7710,2014,11.43,0.057056953
51-6041,Shoe and Leather Workers and Repairers,6460,2013,12.03,0.048722027
51-6041,Shoe and leather workers and repairers,8170,2008,11,0.06043552
51-6041,Shoe and leather workers and repairers,7880,2007,10.37,0.058650909
51-6041,Shoe and Leather Workers and Repairers,8180,2015,11.36,0.05931977
51-6041,Shoe and Leather Workers and Repairers,6010,2010,11.06,0.047286658
